DATOS,PAÍS,ODS,INDICADOR ODS,TIPO DE FUENTE,FUENTE,MÉTODO DE RECOLECCIÓN,OBJETIVO DE LOS DATOS,LEGISLACIÓN RECOLECCIÓN,LEGISLACIÓN CONFIDENCIALIDAD,LEGISLACIÓN RESTRICCIÓN DE COMERCIALIZACIÓN,VARIABLES,INFORMACIÓN GENERADA,DESAGREGACIÓN GEOGRÁFICA,DISPONIBLE EN LÍNEA,FORMATO,DISPONIBLE EN,FECHA DE CONSULTA,"PERIODICIDAD DE 
 DIFUSIÓN",ÚLTIMA PUBLICACIÓN,CATEGORIAS USUARIOS,USUARIOS DE LA INFORMACIÓN,OBSERVACIONES,CONSULTADO EN
ENCUESTA ANUAL DE EMPRESAS CONSTRUCTORAS (EAEC),MÉXICO,"9 INDUSTRIA, INNOVACIÓN E INFRAESTRUCTURA",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,"La Encuesta Anual para Empresas Constructoras (EAEC) se realiza para generar información estadística confiable que permita elaborar una serie de indicadores económicos con el propósito de conocer la evolución, comportamiento y estructura del sector, así como para evaluar los cambios que se presentan a través del tiempo incrementando el acervo históricoestadístico
del sector. ",,,,,,,SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/Proyectos/encuestas/establecimientos/secundario/eaec/default.aspx,01/08/2016,ANUAL,2014,,,,http://www.inegi.org.mx/est/contenidos/Proyectos/encuestas/establecimientos/secundario/eaec/default.aspx
ENCUESTA NACIONAL DE EMPLEO Y CAPACITACIÓN DEL SECTOR TURISMO,MÉXICO,8 TRABAJO DECENTE Y CRECIMIENTO ECONÓMICO,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO," 
Generar estadísticas sobre las principales características de la población ocupada en el sector turismo.",,,,,,,SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/espanol/proyectos/metadatos/encuestas/enecst_236.asp?s=est&c=10631,01/08/2016,NO ESTABLECIDO,1993,,,,http://www.inegi.org.mx/est/contenidos/espanol/proyectos/metadatos/encuestas/enecst_236.asp?s=est&c=10631
"ENCUESTA NACIONAL DE EMPLEO, SALARIOS, TECNOLOGÍA Y CAPACITACIÓN EN EL SECTOR MANUFACTURERO",MÉXICO,8 TRABAJO DECENTE Y CRECIMIENTO ECONÓMICO,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,"Generar información estadística, que permita medir el impacto de la transformación estructural en el ámbito productivo, el empleo, las remuneraciones, las nuevas formas de contratación de personal y la formación de los recursos humanos, a fin de contar con elementos que incidan en el diseño de una política laboral eficaz para el sector.",,,,,,,SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/espanol/proyectos/metadatos/encuestas/enestcsm_235.asp?s=est&c=10627,01/08/2016,NO ESTABLECIDO,2010,,,,http://www.inegi.org.mx/est/contenidos/espanol/proyectos/metadatos/encuestas/enestcsm_235.asp?s=est&c=10627
ENCUESTA SOBRE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES (ENTIC 2013),MÉXICO,"9 INDUSTRIA, INNOVACIÓN E INFRAESTRUCTURA",,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,"La Encuesta sobre Tecnologías de la Información y las Comunicaciones tiene como objetivo obtener información relacionada con los recursos humanos, financieros y de infraestructura que las empresas del sector privado destinan en la utilización de las tecnologías de la información, que permita generar estadísticas e indicadores que apoyen el diseño de políticas públicas para el desarrollo del sector productivo relacionado con estas tecnologías.",,,,,,,SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/establecimientos/otras/entic/default.aspx,02/08/2016,NO ESTABLECIDO,2013,,,,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/establecimientos/otras/entic/default.aspx
ENCUESTA NACIONAL DE INCLUSIÓN FINANCIERA (ENIF) 2015,MÉXICO,1 FIN DE LA POBREZA,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,Proporcionar información que permita diseñar políticas públicas en materia de uso y acceso a servicios y productos financieros con la que se generen indicadores oficiales a nivel nacional que permitan a las dependencias públicas el diagnóstico y establecimiento de metas a corto y largo plazo.,,,,,,,SI,DBF*SAV*PDF,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enif/enif2015/default.aspx,02/08/2016,TRIANUAL,2015,,,,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enif/enif2015/default.aspx
ENCUESTA NACIONAL DE INCLUSIÓN FINANCIERA (ENIF) 2015,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,Proporcionar información que permita diseñar políticas públicas en materia de uso y acceso a servicios y productos financieros con la que se generen indicadores oficiales a nivel nacional que permitan a las dependencias públicas el diagnóstico y establecimiento de metas a corto y largo plazo.,,,,,,,SI,DBF*SAV*PDF,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enif/enif2015/default.aspx,02/08/2016,TRIANUAL,2015,,,,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enif/enif2015/default.aspx
ENCUESTA NACIONAL DE INCLUSIÓN FINANCIERA (ENIF) 2012,MÉXICO,1 FIN DE LA POBREZA,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,Proporcionar información que permita diseñar políticas públicas en materia de uso y acceso a servicios y productos financieros con la que se generen indicadores oficiales a nivel nacional que permitan a las dependencias públicas el diagnóstico y establecimiento de metas a corto y largo plazo.,,,,,,,SI,DBF*SAV*PDF,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enif/enif2012/default.aspx,02/08/2016,TRIANUAL,2012,,,,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enif/enif2012/default.aspx
ENCUESTA NACIONAL DE INCLUSIÓN FINANCIERA (ENIF) 2012,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,Proporcionar información que permita diseñar políticas públicas en materia de uso y acceso a servicios y productos financieros con la que se generen indicadores oficiales a nivel nacional que permitan a las dependencias públicas el diagnóstico y establecimiento de metas a corto y largo plazo.,,,,,,,SI,DBF*SAV*PDF,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enif/enif2012/default.aspx,02/08/2016,TRIANUAL,2012,,,,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enif/enif2012/default.aspx
ENCUESTA NACIONAL DE INCLUSIÓN FINANCIERA (ENIF) 2012,MÉXICO,8 TRABAJO DECENTE Y CRECIMIENTO ECONÓMICO,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,Proporcionar información que permita diseñar políticas públicas en materia de uso y acceso a servicios y productos financieros con la que se generen indicadores oficiales a nivel nacional que permitan a las dependencias públicas el diagnóstico y establecimiento de metas a corto y largo plazo.,,,,,,,SI,DBF*SAV*PDF,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enif/enif2012/default.aspx,02/08/2016,TRIANUAL,2012,,,,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enif/enif2012/default.aspx
ENCUESTA NACIONAL DE INCLUSIÓN FINANCIERA (ENIF) 2015,MÉXICO,8 TRABAJO DECENTE Y CRECIMIENTO ECONÓMICO,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,Proporcionar información que permita diseñar políticas públicas en materia de uso y acceso a servicios y productos financieros con la que se generen indicadores oficiales a nivel nacional que permitan a las dependencias públicas el diagnóstico y establecimiento de metas a corto y largo plazo.,,,,,,,SI,DBF*SAV*PDF,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enif/enif2015/default.aspx,02/08/2016,TRIANUAL,2015,,,,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enif/enif2015/default.aspx
ENCUESTA NACIONAL SOBRE USO DEL TIEMPO (ENUT) 2002,MÉXICO,5 IGUALDAD DE GÉNERO,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,"Proporcionar información estadística necesaria para la medición de todas las formas de trabajo de los individuos, tanto remunerado como no remunerado, y hacer visible la importancia de la producción doméstica y su contribución a la economía.",,,,,,"CORTE URBANO-RURAL (MENORES DE 10,000 HABITANTES Y MAYORES DE 10,000 HABITANTES)",SI,PDF*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enut/enut2002/default.aspx,03/08/2016,NO ESTABLECIDO,2002,,,,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enut/enut2002/default.aspx
ENCUESTA NACIONAL SOBRE USO DEL TIEMPO (ENUT) 2002,MÉXICO,8 TRABAJO DECENTE Y CRECIMIENTO ECONÓMICO,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,"Proporcionar información estadística necesaria para la medición de todas las formas de trabajo de los individuos, tanto remunerado como no remunerado, y hacer visible la importancia de la producción doméstica y su contribución a la economía.",,,,,,"CORTE URBANO-RURAL (MENORES DE 10,000 HABITANTES Y MAYORES DE 10,000 HABITANTES)",SI,PDF*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enut/enut2002/default.aspx,03/08/2016,NO ESTABLECIDO,2002,,,,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enut/enut2002/default.aspx
ENCUESTA NACIONAL SOBRE USO DEL TIEMPO (ENUT) 2009,MÉXICO,5 IGUALDAD DE GÉNERO,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,"Proporcionar información estadística necesaria para la medición de todas las formas de trabajo de los individuos, tanto remunerado como no remunerado, y hacer visible la importancia de la producción doméstica y su contribución a la economía.",,,,,,"CORTE URBANO-RURAL (MENORES DE 10,000 HABITANTES Y MAYORES DE 10,000 HABITANTES)",SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enut/enut2009/default.aspx,30/09/2016,NO ESTABLECIDO,2009,,,,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enut/enut2009/default.aspx
ENCUESTA NACIONAL SOBRE USO DEL TIEMPO (ENUT) 2009,MÉXICO,8 TRABAJO DECENTE Y CRECIMIENTO ECONÓMICO,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,"Proporcionar información estadística necesaria para la medición de todas las formas de trabajo de los individuos, tanto remunerado como no remunerado, y hacer visible la importancia de la producción doméstica y su contribución a la economía.",,,,,,"CORTE URBANO-RURAL (MENORES DE 10,000 HABITANTES Y MAYORES DE 10,000 HABITANTES)",SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enut/enut2009/default.aspx,30/09/2016,NO ESTABLECIDO,2009,,,,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enut/enut2009/default.aspx
ENCUESTA NACIONAL SOBRE USO DEL TIEMPO (ENUT) 2014,MÉXICO,5 IGUALDAD DE GÉNERO,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,"Proporcionar información estadística necesaria para la medición de todas las formas de trabajo de los individuos, tanto remunerado como no remunerado, y hacer visible la importancia de la producción doméstica y su contribución a la economía.",,,,,,"CORTE URBANO-RURAL (MENORES DE 10,000 HABITANTES Y MAYORES DE 10,000 HABITANTES)",SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enut/enut2014/default.aspx,30/09/2016,NO ESTABLECIDO,2014,,,,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enut/enut2014/default.aspx
ENCUESTA NACIONAL SOBRE USO DEL TIEMPO (ENUT) 2014,MÉXICO,8 TRABAJO DECENTE Y CRECIMIENTO ECONÓMICO,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,"Proporcionar información estadística necesaria para la medición de todas las formas de trabajo de los individuos, tanto remunerado como no remunerado, y hacer visible la importancia de la producción doméstica y su contribución a la economía.",,,,,,"CORTE URBANO-RURAL (MENORES DE 10,000 HABITANTES Y MAYORES DE 10,000 HABITANTES)",SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enut/enut2014/default.aspx,30/09/2016,NO ESTABLECIDO,2014,,,,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/especiales/enut/enut2014/default.aspx
ENCUESTA NACIONAL DE INGRESOS Y GASTOS DE LOS HOGARES 1984-2014,MÉXICO,1 FIN DE LA POBREZA,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,"Proporcionar un panorama estadístico del comportamiento de los ingresos y gastos de los hogares en cuanto a su monto, procedencia y distribución; adicionalmente ofrece información sobre las características ocupacionales y sociodemográficas de los integrantes del hogar, así como las características de la infraestructura de la vivienda y el equipamiento del hogar.",,,,,,"CORTE URBANO-RURAL (MENORES DE 10,000 HABITANTES Y MAYORES DE 10,000 HABITANTES)",SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/regulares/enigh/default.aspx,04/08/2016,BIANUAL,2014,,,,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/regulares/enigh/default.aspx
ENCUESTA NACIONAL DE INGRESOS Y GASTOS DE LOS HOGARES 1984-2014,MÉXICO,10 REDUCCIÓN DE LAS DESIGUALDADES,,SECTOR PÚBLICO,INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA (INEGI),ENCUESTA POR MUESTREO,"Proporcionar un panorama estadístico del comportamiento de los ingresos y gastos de los hogares en cuanto a su monto, procedencia y distribución; adicionalmente ofrece información sobre las características ocupacionales y sociodemográficas de los integrantes del hogar, así como las características de la infraestructura de la vivienda y el equipamiento del hogar.",,,,,,"CORTE URBANO-RURAL (MENORES DE 10,000 HABITANTES Y MAYORES DE 10,000 HABITANTES)",SI,XLS*DBF,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/regulares/enigh/default.aspx,04/08/2016,BIANUAL,2014,,,,http://www.inegi.org.mx/est/contenidos/proyectos/encuestas/hogares/regulares/enigh/default.aspx
NÚMERO DE MUERTOS 2000-2010 POR FENÓMENOS PERTURBADORES,MÉXICO,13 ACCIÓN POR EL CLIMA,,SECTOR PÚBLICO,SECRETARÍA DE GOBERNACIÓN (SEGOB),REGISTRO ADMINISTRATIVO,"Reporta con detalle la información de los recursos entregados para Programas del Gobierno Federal a través de la CONAFOR, con desglose de estado y categorías. La actualización de avances para el ejercicio vigente se realiza semanalmente.",,,,,,,SI,SHAPE,http://catalogo.datos.gob.mx/dataset/numero-de-muertos-2000-2010-por-fenomenos-perturbadores,04/08/2016,ANUAL,2010,,,,http://catalogo.datos.gob.mx/dataset/numero-de-muertos-2000-2010-por-fenomenos-perturbadores
ENCUESTA NACIONAL SOBRE NIVEL DE VIDA DE LOS HOGARES,MÉXICO,1 FIN DE LA POBREZA,,ACADEMIA,CENTRO DE INVESTIGACIÓN Y DOCENCIA Y UNIVERSIDAD IBEROAMERICANA,ENCUESTA POR MUESTREO,Proporcionar información adecuada para analizar distintas dimensiones del bienestar de la población mexicana y estudiar los cambios en dicho bienestar a través del tiempo.,,,,,,,SI,HTML,http://www.ennvih-mxfls.org/ennhiv-3.html,06/08/2016,TRIANUAL,2012,,,,
INFORME DE SECUESTRO,MÉXICO,"16 PAZ, JUSTICIA E INSTITUCIONES SÓLIDAS",,SOCIEDAD CIVIL,ALTO AL SECUESTRO,REGISTRO ADMINISTRATIVO,Generar información sobre la sitaución del secuestro en México,,,,,,,SI,PDF,http://altoalsecuestro.com.mx/estadisticas/,06/08/2016,NO ESTABLECIDO,may.-16,,,,
SISTEMA INFANTIL TELETÓN,MÉXICO,3 SALUD Y BIENESTAR,,FILANTROPÍA,FUNDACIÓN TELETÓN MÉXICO,REGISTRO ADMINISTRATIVO,"Es el sistema de rehabilitación infantil privado más grande del mundo, tiene como objetivo unificar la estructura de funcionamiento y mantener los mismos estándares de calidad en todos los centros de rehabilitación infantil.",,,,,,,NO,NA,FUNDACIÓN TELETÓN MÉXICO,06/08/2016,NO ESTABLECIDO,2015,,,Pendiente por confirmar nombre de los datos,
CALIDAD DE LOS ACTIVOS,MÉXICO,8 TRABAJO DECENTE Y CRECIMIENTO ECONÓMICO,,SECTOR PRIVADO,GENTERA,REGISTRO ADMINISTRATIVO,Proporcionar información sobre la calidad de los activos de la empresa,,,,,,,NO,NA,https://www.gentera.com.mx/wps/portal/!ut/p/c1/04_SB8K8xLLM9MSSzPy8xBz9CP0os3g_QwsTQydnA3cDXy9TA8dQb0sfYwMjw0A_U6B8JJK8e7CnM1DexNPL0dnJyMDfjIDu4NQ8_XCQnbjN8DHBLw-yA5-8gQFE3gAHcDTQ9_PIz03VL8iNqPDMDEgHAFmOU3U!/dl2/d1/L0lHSkovd0RNQUprQUVnQSEhL1lCWncvZXM!/?mosHist=1,09/08/2016,TRIMESTRAL,2015,,,,https://www.gentera.com.mx/wps/wcm/connect/?MOD=PDMProxy&TYPE=personalization&ID=NONE&KEY=NONE&LIBRARY=%2FcontentRoot%2Ficm%3Alibraries&FOLDER=%2FGrupo+Compartamos%2FMediosPrensa%2FBoletines2015%2F&DOC_NAME=%2FcontentRoot%2Ficm%3Alibraries%2FGrupo+Compartamos%2FMediosPrensa%2FBoletines2015%2FGENTERA+PR+4Q15_ESP_ok.pdf&VERSION_NAME=NONE&VERSION_DATE=NONE&IGNORE_CACHE=false&CONVERT=text/html&MUST_CONVERT=false
INFORME DE SUSTENTABILIDAD 2015,MÉXICO,12 PRODUCCIÓN Y CONSUMO RESPONSABLES,,SECTOR PRIVADO,BIO PAPPEL,REGISTRO ADMINISTRATIVO,"Reflejar el compromiso que Bio Pappel mantiene con los 10 principios del Pacto Mundial de Naciones Unidas, en materia de derechos humanos y laborales,  medio ambiente y cero tolerancia a la corrupción",,,,,,,SI,PDF,http://static.globalreporting.org/report-pdfs/2016/efb1bc4bb559192e27eb8be3e05b132c.pdf,09/08/2016,ANUAL,2015,,,,http://static.globalreporting.org/report-pdfs/2016/efb1bc4bb559192e27eb8be3e05b132c.pdf
DESARROLLO SUSTENTABLE 2014 PERSPECTIVA,MÉXICO,12 PRODUCCIÓN Y CONSUMO RESPONSABLES,,SECTOR PRIVADO,CEMEX MÉXICO,REGISTRO ADMINISTRATIVO,Presentar las acciones de la empresa orientadas a contribuir a la generación de comunidades autosustentables y productivas mediante la capacitación de sus habitantes.,,,,,,,SI,PDF,http://www.cemexmexico.com/DesarrolloSustentables/files/CEMEXMX_IDS2014.pdf,09/08/2016,ANUAL,2014,,,,http://www.cemexmexico.com/DesarrolloSustentables/files/CEMEXMX_IDS2014.pdf
